area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage,ownership_desc,size_class,state
04000,1,1023,53,0,2020,1,Arizona -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,12,121,122,122,3285079,2077,Federal Government,All establishment sizes,AZ
04000,1,1023,53,0,2020,2,Arizona -- Statewide,Federal Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,12,119,120,119,3540564,2282,Federal Government,All establishment sizes,AZ
04000,1,1024,53,0,2020,1,Arizona -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,24,157,158,156,3245680,1590,Federal Government,All establishment sizes,AZ
04000,1,1024,53,0,2020,2,Arizona -- Statewide,Federal Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,23,154,156,158,3459886,1706,Federal Government,All establishment sizes,AZ
04000,1,1025,53,0,2020,1,Arizona -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,40,9711,9742,9763,202188776,1597,Federal Government,All establishment sizes,AZ
04000,1,1025,53,0,2020,2,Arizona -- Statewide,Federal Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,41,9724,9783,9842,240084356,1888,Federal Government,All establishment sizes,AZ
04000,1,1026,53,0,2020,1,Arizona -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,52,1356,1356,1372,16589757,937,Federal Government,All establishment sizes,AZ
04000,1,1026,53,0,2020,2,Arizona -- Statewide,Federal Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,51,1355,1357,1490,19294459,1060,Federal Government,All establishment sizes,AZ
04000,1,1027,53,0,2020,1,Arizona -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,12,1327,1351,1345,17306559,993,Federal Government,All establishment sizes,AZ
04000,1,1027,53,0,2020,2,Arizona -- Statewide,Federal Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,12,1328,1351,1342,17472977,1003,Federal Government,All establishment sizes,AZ
04000,1,1028,53,0,2020,1,Arizona -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,383,33081,33385,34176,664132852,1523,Federal Government,All establishment sizes,AZ
04000,1,1028,53,0,2020,2,Arizona -- Statewide,Federal Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,381,34790,34737,34907,789218582,1744,Federal Government,All establishment sizes,AZ
04000,2,1022,53,0,2020,1,Arizona -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,AZ
04000,2,1022,53,0,2020,2,Arizona -- Statewide,State Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,AZ
04000,2,1024,53,0,2020,1,Arizona -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,3,47,47,44,587048,982,State Government,All establishment sizes,AZ
04000,2,1024,53,0,2020,2,Arizona -- Statewide,State Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,4,40,48,50,494060,826,State Government,All establishment sizes,AZ
04000,2,1025,53,0,2020,1,Arizona -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,56,33889,35537,35261,644636232,1421,State Government,All establishment sizes,AZ
04000,2,1025,53,0,2020,2,Arizona -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,54,35217,34620,31767,546832329,1242,State Government,All establishment sizes,AZ
04000,2,1027,53,0,2020,1,Arizona -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,AZ
04000,2,1027,53,0,2020,2,Arizona -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,AZ
04000,2,1028,53,0,2020,1,Arizona -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,270,34532,34550,34573,499601602,1112,State Government,All establishment sizes,AZ
04000,2,1028,53,0,2020,2,Arizona -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,269,35354,35098,35375,445303067,971,State Government,All establishment sizes,AZ
04000,3,1011,53,0,2020,1,Arizona -- Statewide,Local Government,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,7,446,449,466,6134956,1040,Local Government,All establishment sizes,AZ
04000,3,1011,53,0,2020,2,Arizona -- Statewide,Local Government,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,7,455,462,463,6320450,1057,Local Government,All establishment sizes,AZ
04000,3,1012,53,0,2020,1,Arizona -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,67,2509,2527,2524,35231964,1075,Local Government,All establishment sizes,AZ
04000,3,1012,53,0,2020,2,Arizona -- Statewide,Local Government,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,67,2461,2439,2450,32969200,1035,Local Government,All establishment sizes,AZ
04000,3,1013,53,0,2020,1,Arizona -- Statewide,Local Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,3,354,367,378,6440730,1352,Local Government,All establishment sizes,AZ
04000,3,1013,53,0,2020,2,Arizona -- Statewide,Local Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,3,287,318,358,5869336,1407,Local Government,All establishment sizes,AZ
04000,3,1021,53,0,2020,1,Arizona -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,183,11916,11905,11942,260661739,1682,Local Government,All establishment sizes,AZ
04000,3,1021,53,0,2020,2,Arizona -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,183,11898,11848,11868,226927678,1470,Local Government,All establishment sizes,AZ
04000,3,1022,53,0,2020,1,Arizona -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,47,1498,1510,1523,14474365,737,Local Government,All establishment sizes,AZ
04000,3,1022,53,0,2020,2,Arizona -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,47,1457,1433,1442,13985924,745,Local Government,All establishment sizes,AZ
04000,3,1023,53,0,2020,1,Arizona -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,18,876,936,1054,10007689,806,Local Government,All establishment sizes,AZ
04000,3,1023,53,0,2020,2,Arizona -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,18,1021,727,726,9009936,840,Local Government,All establishment sizes,AZ
04000,3,1024,53,0,2020,1,Arizona -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,104,1861,1870,1869,25903909,1067,Local Government,All establishment sizes,AZ
04000,3,1024,53,0,2020,2,Arizona -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,104,1935,1914,1934,25618017,1022,Local Government,All establishment sizes,AZ
04000,3,1025,53,0,2020,1,Arizona -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,402,153239,156061,152667,1659375359,829,Local Government,All establishment sizes,AZ
04000,3,1025,53,0,2020,2,Arizona -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,402,147485,144421,89073,1845613584,1118,Local Government,All establishment sizes,AZ
04000,3,1026,53,0,2020,1,Arizona -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,98,21699,22269,22182,202993339,708,Local Government,All establishment sizes,AZ
04000,3,1026,53,0,2020,2,Arizona -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,98,20721,20374,19906,182465894,690,Local Government,All establishment sizes,AZ
04000,3,1027,53,0,2020,1,Arizona -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,34,1348,1339,1336,16802985,964,Local Government,All establishment sizes,AZ
04000,3,1027,53,0,2020,2,Arizona -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,33,1336,1339,1327,19051384,1099,Local Government,All establishment sizes,AZ
04000,3,1028,53,0,2020,1,Arizona -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,612,83041,83573,83924,1245002478,1147,Local Government,All establishment sizes,AZ
04000,3,1028,53,0,2020,2,Arizona -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,612,81931,81636,82421,1246627057,1170,Local Government,All establishment sizes,AZ
04000,5,1011,53,0,2020,1,Arizona -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1382,44817,43098,42256,598492957,1061,Private,All establishment sizes,AZ
04000,5,1011,53,0,2020,2,Arizona -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,1376,33665,30657,30938,425176994,1030,Private,All establishment sizes,AZ
04000,5,1012,53,0,2020,1,Arizona -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,14015,173062,175169,174369,2621317972,1158,Private,All establishment sizes,AZ
04000,5,1012,53,0,2020,2,Arizona -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,14181,170350,172352,173641,2555286500,1142,Private,All establishment sizes,AZ
04000,5,1013,53,0,2020,1,Arizona -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,5243,180066,180292,180138,3946254841,1685,Private,All establishment sizes,AZ
04000,5,1013,53,0,2020,2,Arizona -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,5265,173206,174200,175409,3409731753,1505,Private,All establishment sizes,AZ
04000,5,1021,53,0,2020,1,Arizona -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,34049,551246,547909,547272,7034880938,986,Private,All establishment sizes,AZ
04000,5,1021,53,0,2020,2,Arizona -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,34278,500807,513389,532664,6443778063,961,Private,All establishment sizes,AZ
04000,5,1022,53,0,2020,1,Arizona -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,3934,50036,50155,49230,1131963746,1748,Private,All establishment sizes,AZ
04000,5,1022,53,0,2020,2,Arizona -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,4009,43767,43629,42906,950691676,1684,Private,All establishment sizes,AZ
04000,5,1023,53,0,2020,1,Arizona -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,20473,225967,227276,226968,5103557658,1731,Private,All establishment sizes,AZ
